Machine Module,SSA3075X-R,3.2.2.5.1R1
Trace Name,Trace A
Meas Type,S21
Start Frequency,+1.000000000E+05
Stop Frequency,+2.000000000E+09
Format,Log Mag
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
991258,-6.392637e+00
996181,-6.389268e+00
1001128,-6.388618e+00
1006100,-6.392776e+00
1011097,-6.413206e+00
1016119,-6.389417e+00
1021165,-6.386462e+00
1026237,-6.386877e+00
1031334,-6.390035e+00
1036456,-6.383599e+00
1041604,-6.390204e+00
1046777,-6.379968e+00
1051976,-6.388601e+00
1057200,-6.393171e+00
1062451,-6.405270e+00
1067727,-6.379247e+00
1073030,-6.393671e+00
1078360,-6.383480e+00
1083715,-6.398277e+00
1089098,-6.388484e+00
1094507,-6.389505e+00
1099942,-6.390402e+00
1105405,-6.397977e+00
1110895,-6.397869e+00
1116413,-6.388978e+00
1121957,-6.387481e+00
1127529,-6.392689e+00
1133129,-6.407346e+00
1138757,-6.409347e+00
1144413,-6.401568e+00
1150096,-6.381189e+00
1155808,-6.382370e+00
1161549,-6.383674e+00
1167318,-6.395506e+00
1173115,-6.413987e+00
1178941,-6.402471e+00
1184797,-6.385760e+00
1190681,-6.395788e+00
1196594,-6.392103e+00
1202537,-6.407569e+00
1208510,-6.395056e+00
1214512,-6.404802e+00
1220544,-6.374337e+00
1226606,-6.383661e+00
1232698,-6.390866e+00
1238820,-6.394196e+00
1244972,-6.395024e+00
1251156,-6.387310e+00
1257369,-6.384187e+00
1263614,-6.394584e+00
1269890,-6.397403e+00
1276197,-6.385662e+00
1282535,-6.381866e+00
1288905,-6.399348e+00
1295306,-6.387750e+00
1301739,-6.388004e+00
1308204,-6.388390e+00
1314702,-6.389279e+00
1321231,-6.390196e+00
1327793,-6.393985e+00
1334388,-6.392997e+00
1341015,-6.374599e+00
1347675,-6.395737e+00
1354368,-6.390178e+00
1361095,-6.388360e+00
1367855,-6.392268e+00
1374648,-6.393130e+00
1381475,-6.390949e+00
1388336,-6.386241e+00
1395232,-6.384161e+00
1402161,-6.371974e+00
1409125,-6.393517e+00
1416123,-6.391510e+00
1423157,-6.380462e+00
1430225,-6.399391e+00
1437328,-6.381387e+00
1444466,-6.384178e+00
1451640,-6.383979e+00
1458850,-6.388446e+00
1466095,-6.395328e+00
1473377,-6.383921e+00
1480694,-6.389815e+00
1488048,-6.395927e+00
1495439,-6.387995e+00
1502866,-6.376256e+00
1510330,-6.389764e+00
1517831,-6.374718e+00
1525369,-6.395381e+00
1532945,-6.384483e+00
1540558,-6.382901e+00
1548209,-6.396206e+00
1555899,-6.379003e+00
1563626,-6.389774e+00
1571392,-6.381029e+00
1579196,-6.388540e+00
1587039,-6.384184e+00
1594921,-6.388914e+00
1602842,-6.382249e+00
1610803,-6.388634e+00
1618803,-6.386401e+00
1626843,-6.386322e+00
1634923,-6.384389e+00
1643043,-6.379918e+00
1651203,-6.380006e+00
1659403,-6.385424e+00
1667645,-6.379719e+00
1675927,-6.383701e+00
1684251,-6.386752e+00
1692616,-6.375790e+00
1701022,-6.380490e+00
1709470,-6.384746e+00
1717960,-6.380763e+00
1726493,-6.376618e+00
1735067,-6.379635e+00
1743684,-6.381955e+00
1752344,-6.375825e+00
1761047,-6.387935e+00
1769794,-6.376091e+00
1778583,-6.376925e+00
1787417,-6.379378e+00
1796294,-6.378843e+00
1805215,-6.381090e+00
1814181,-6.374023e+00
1823191,-6.383363e+00
1832246,-6.373311e+00
1841346,-6.392322e+00
1850491,-6.382212e+00
1859681,-6.379828e+00
1868918,-6.380655e+00
1878200,-6.383997e+00
1887528,-6.369035e+00
1896902,-6.379438e+00
1906323,-6.375577e+00
1915791,-6.382916e+00
1925306,-6.372498e+00
1934868,-6.378729e+00
1944477,-6.375437e+00
1954135,-6.370871e+00
1963840,-6.384463e+00
1973593,-6.387806e+00
1983395,-6.381169e+00
1993246,-6.384464e+00
2003145,-6.370968e+00
2013094,-6.375014e+00
2023092,-6.374307e+00
2033140,-6.375052e+00
2043237,-6.378620e+00
2053385,-6.373299e+00
2063583,-6.375921e+00
2073832,-6.373680e+00
2084132,-6.367987e+00
2094483,-6.383121e+00
2104885,-6.373081e+00
2115339,-6.374273e+00
2125845,-6.373200e+00
2136403,-6.376385e+00
2147013,-6.371417e+00
2157676,-6.373170e+00
2168392,-6.379638e+00
2179162,-6.373627e+00
2189985,-6.381173e+00
2200861,-6.373276e+00
2211792,-6.379671e+00
2222777,-6.377250e+00
2233816,-6.368047e+00
2244910,-6.368733e+00
2256060,-6.370120e+00
2267265,-6.362970e+00
2278525,-6.375534e+00
2289841,-6.376065e+00
2301214,-6.368354e+00
2312643,-6.371043e+00
2324129,-6.369406e+00
2335671,-6.361733e+00
2347272,-6.375854e+00
2358929,-6.371334e+00
2370645,-6.380096e+00
2382419,-6.370547e+00
2394251,-6.371030e+00
2406142,-6.373273e+00
2418092,-6.374820e+00
2430102,-6.369182e+00
2442171,-6.375442e+00
2454300,-6.370518e+00
2466489,-6.365389e+00
2478739,-6.368698e+00
2491050,-6.367745e+00
2503422,-6.370065e+00
2515855,-6.367154e+00
2528350,-6.365606e+00
2540907,-6.370571e+00
2553527,-6.373753e+00
2566209,-6.368000e+00
2578954,-6.368489e+00
2591762,-6.371501e+00
2604634,-6.370536e+00
2617570,-6.369892e+00
2630570,-6.372552e+00
2643635,-6.371775e+00
2656765,-6.375822e+00
2669960,-6.372196e+00
2683220,-6.373649e+00
2696546,-6.366934e+00
2709939,-6.366285e+00
2723398,-6.367176e+00
2736923,-6.368002e+00
2750516,-6.369340e+00
2764177,-6.364523e+00
2777905,-6.364655e+00
2791702,-6.368552e+00
2805567,-6.365559e+00
2819501,-6.367585e+00
2833504,-6.362511e+00
2847576,-6.363192e+00
2861719,-6.366497e+00
2875932,-6.371026e+00
2890215,-6.359502e+00
2904569,-6.370359e+00
2918995,-6.362593e+00
2933492,-6.363108e+00
2948061,-6.363923e+00
2962703,-6.371405e+00
2977417,-6.364128e+00
2992205,-6.364687e+00
3007065,-6.368803e+00
3022000,-6.362135e+00
3037009,-6.359641e+00
3052092,-6.364008e+00
3067250,-6.364217e+00
3082484,-6.364448e+00
3097793,-6.356000e+00
3113178,-6.361025e+00
3128640,-6.365891e+00
3144178,-6.365136e+00
3159794,-6.358380e+00
3175487,-6.360621e+00
3191258,-6.359238e+00
3207108,-6.360780e+00
3223036,-6.361842e+00
3239043,-6.358739e+00
3255130,-6.357893e+00
3271297,-6.365181e+00
3287544,-6.362136e+00
3303871,-6.359014e+00
3320280,-6.356164e+00
3336770,-6.360419e+00
3353342,-6.359275e+00
3369997,-6.354710e+00
3386734,-6.352886e+00
3403554,-6.358435e+00
3420458,-6.358207e+00
3437446,-6.355658e+00
3454518,-6.356805e+00
3471675,-6.354282e+00
3488917,-6.351585e+00
3506244,-6.353805e+00
3523658,-6.355289e+00
3541159,-6.349712e+00
3558746,-6.350606e+00
3576420,-6.353069e+00
3594183,-6.348210e+00
3612033,-6.349480e+00
3629972,-6.353266e+00
3648001,-6.352666e+00
3666119,-6.346611e+00
3684326,-6.348542e+00
3702625,-6.346029e+00
3721014,-6.349398e+00
3739494,-6.345665e+00
3758066,-6.348015e+00
3776731,-6.345905e+00
3795488,-6.349581e+00
3814339,-6.344598e+00
3833282,-6.346812e+00
3852321,-6.348691e+00
3871453,-6.348972e+00
3890681,-6.345906e+00
3910004,-6.344922e+00
3929423,-6.343643e+00
3948938,-6.344584e+00
3968551,-6.342521e+00
3988261,-6.339762e+00
4008069,-6.337118e+00
4027975,-6.341305e+00
4047980,-6.344256e+00
4068084,-6.338854e+00
4088288,-6.337238e+00
4108593,-6.345565e+00
4128998,-6.339028e+00
4149505,-6.335516e+00
4170113,-6.341439e+00
4190824,-6.333479e+00
4211638,-6.339031e+00
4232555,-6.335421e+00
4253576,-6.338581e+00
4274702,-6.333835e+00
4295932,-6.335314e+00
4317268,-6.336086e+00
4338710,-6.336250e+00
4360258,-6.335829e+00
4381913,-6.336141e+00
4403676,-6.330918e+00
4425547,-6.332088e+00
4447527,-6.333183e+00
4469615,-6.332126e+00
4491814,-6.327104e+00
4514122,-6.328399e+00
4536542,-6.331753e+00
4559073,-6.322154e+00
4581715,-6.328210e+00
4604470,-6.328250e+00
4627339,-6.323985e+00
4650320,-6.326538e+00
4673416,-6.325121e+00
4696627,-6.323470e+00
4719953,-6.327450e+00
4743394,-6.325125e+00
4766952,-6.324889e+00
4790628,-6.323192e+00
4814420,-6.322936e+00
4838331,-6.324422e+00
4862361,-6.321936e+00
4886510,-6.320829e+00
4910779,-6.319825e+00
4935168,-6.319061e+00
4959679,-6.325072e+00
4984311,-6.318640e+00
5009066,-6.317561e+00
5033943,-6.314861e+00
5058944,-6.309580e+00
5084070,-6.314549e+00
5109320,-6.314450e+00
5134695,-6.313800e+00
5160197,-6.309946e+00
5185825,-6.311590e+00
5211581,-6.311240e+00
5237464,-6.309235e+00
5263476,-6.307378e+00
5289617,-6.308479e+00
5315888,-6.305396e+00
5342289,-6.306308e+00
5368822,-6.304785e+00
5395486,-6.304514e+00
5422283,-6.301585e+00
5449213,-6.300568e+00
5476276,-6.302577e+00
5503474,-6.299737e+00
5530807,-6.296018e+00
5558276,-6.300143e+00
5585882,-6.297001e+00
5613624,-6.295744e+00
5641504,-6.295386e+00
5669523,-6.297056e+00
5697680,-6.296310e+00
5725978,-6.291311e+00
5754416,-6.288464e+00
5782996,-6.290070e+00
5811717,-6.288944e+00
5840581,-6.290454e+00
5869588,-6.285924e+00
5898740,-6.282738e+00
5928036,-6.289941e+00
5957477,-6.283197e+00
5987065,-6.282371e+00
6016800,-6.285779e+00
6046683,-6.282979e+00
6076714,-6.279640e+00
6106894,-6.280178e+00
6137224,-6.279561e+00
6167704,-6.276621e+00
6198336,-6.273835e+00
6229120,-6.273847e+00
6260057,-6.273733e+00
6291148,-6.276197e+00
6322393,-6.273466e+00
6353793,-6.267897e+00
6385350,-6.264515e+00
6417062,-6.268068e+00
6448933,-6.264760e+00
6480962,-6.264767e+00
6513149,-6.265977e+00
6545497,-6.262011e+00
6578005,-6.265145e+00
6610675,-6.259374e+00
6643507,-6.255789e+00
6676502,-6.253212e+00
6709661,-6.253623e+00
6742985,-6.254160e+00
6776474,-6.255963e+00
6810129,-6.250794e+00
6843952,-6.249455e+00
6877942,-6.250963e+00
6912102,-6.246431e+00
6946431,-6.250148e+00
6980930,-6.241316e+00
7015601,-6.242086e+00
7050444,-6.243871e+00
7085461,-6.241658e+00
7120651,-6.243332e+00
7156015,-6.241133e+00
7191556,-6.232585e+00
7227273,-6.234924e+00
7263167,-6.231603e+00
7299240,-6.231769e+00
7335491,-6.228036e+00
7371923,-6.224661e+00
7408536,-6.225503e+00
7445331,-6.221076e+00
7482308,-6.218800e+00
7519469,-6.221645e+00
7556815,-6.215284e+00
7594346,-6.214378e+00
7632063,-6.214376e+00
7669968,-6.212812e+00
7708061,-6.208912e+00
7746343,-6.206121e+00
7784815,-6.203774e+00
7823479,-6.203170e+00
7862334,-6.201642e+00
7901382,-6.199625e+00
7940625,-6.197094e+00
7980062,-6.196619e+00
8019695,-6.191833e+00
8059525,-6.186766e+00
8099553,-6.186747e+00
8139779,-6.182305e+00
8180206,-6.183771e+00
8220833,-6.183346e+00
8261661,-6.181454e+00
8302693,-6.177533e+00
8343929,-6.171215e+00
8385369,-6.171702e+00
8427015,-6.170670e+00
8468868,-6.173199e+00
8510928,-6.166525e+00
8553198,-6.165213e+00
8595678,-6.159423e+00
8638368,-6.160733e+00
8681271,-6.158610e+00
8724386,-6.156410e+00
8767716,-6.150212e+00
8811261,-6.148736e+00
8855022,-6.150778e+00
8899001,-6.142992e+00
8943198,-6.140159e+00
8987615,-6.138296e+00
9032252,-6.137151e+00
9077110,-6.136417e+00
9122192,-6.131728e+00
9167498,-6.129165e+00
9213028,-6.129291e+00
9258785,-6.128049e+00
9304769,-6.124224e+00
9350981,-6.120318e+00
9397423,-6.118441e+00
9444095,-6.116587e+00
9490999,-6.109237e+00
9538136,-6.108885e+00
9585508,-6.106498e+00
9633114,-6.105618e+00
9680957,-6.100987e+00
9729038,-6.100520e+00
9777357,-6.095531e+00
9825917,-6.095138e+00
9874717,-6.090615e+00
9923760,-6.086498e+00
9973047,-6.085214e+00
10022578,-6.079895e+00
10072355,-6.080712e+00
10122380,-6.078597e+00
10172653,-6.073089e+00
10223175,-6.068583e+00
10273949,-6.063782e+00
10324974,-6.063012e+00
10376253,-6.058979e+00
10427787,-6.055466e+00
10479577,-6.052425e+00
10531624,-6.050593e+00
10583929,-6.047077e+00
10636495,-6.041023e+00
10689321,-6.038617e+00
10742410,-6.039413e+00
10795762,-6.034454e+00
10849379,-6.030910e+00
10903263,-6.033400e+00
10957414,-6.020834e+00
11011834,-6.020455e+00
11066525,-6.019481e+00
11121487,-6.012903e+00
11176722,-6.009567e+00
11232231,-6.004506e+00
11288016,-5.999821e+00
11344078,-6.001770e+00
11400419,-5.995759e+00
11457039,-5.991043e+00
11513940,-5.990067e+00
11571125,-5.986662e+00
11628593,-5.977031e+00
11686346,-5.974816e+00
11744387,-5.972509e+00
11802715,-5.968577e+00
11861334,-5.963177e+00
11920243,-5.960571e+00
11979445,-5.953531e+00
12038941,-5.954912e+00
12098733,-5.948570e+00
12158821,-5.945450e+00
12219208,-5.940360e+00
12279895,-5.938008e+00
12340883,-5.931567e+00
12402175,-5.929337e+00
12463770,-5.923519e+00
12525672,-5.923670e+00
12587881,-5.919334e+00
12650398,-5.914184e+00
12713227,-5.907284e+00
12776367,-5.903889e+00
12839821,-5.900216e+00
12903590,-5.893992e+00
12967676,-5.888888e+00
13032080,-5.887140e+00
13096804,-5.885025e+00
13161850,-5.877105e+00
13227218,-5.873097e+00
13292911,-5.868870e+00
13358931,-5.868136e+00
13425278,-5.863793e+00
13491955,-5.854561e+00
13558963,-5.853047e+00
13626304,-5.849415e+00
13693979,-5.840377e+00
13761990,-5.835356e+00
13830339,-5.832582e+00
13899028,-5.829438e+00
13968058,-5.822997e+00
14037430,-5.818128e+00
14107147,-5.812398e+00
14177211,-5.809692e+00
14247622,-5.804736e+00
14318383,-5.799362e+00
14389495,-5.795766e+00
14460961,-5.787595e+00
14532782,-5.784528e+00
14604959,-5.780033e+00
14677495,-5.774116e+00
14750391,-5.771183e+00
14823649,-5.768146e+00
14897270,-5.757334e+00
14971258,-5.755334e+00
15045613,-5.748580e+00
15120337,-5.745311e+00
15195432,-5.738514e+00
15270901,-5.734229e+00
15346744,-5.726697e+00
15422964,-5.722957e+00
15499562,-5.716696e+00
15576541,-5.711579e+00
15653902,-5.707323e+00
15731647,-5.700919e+00
15809779,-5.697415e+00
15888298,-5.692594e+00
15967208,-5.683340e+00
16046509,-5.676461e+00
16126204,-5.670780e+00
16206295,-5.665717e+00
16286784,-5.661220e+00
16367672,-5.654953e+00
16448963,-5.648083e+00
16530657,-5.641787e+00
16612756,-5.636154e+00
16695264,-5.629889e+00
16778181,-5.624368e+00
16861510,-5.615909e+00
16945253,-5.610003e+00
17029412,-5.602988e+00
17113989,-5.599310e+00
17198986,-5.592092e+00
17284405,-5.586640e+00
17370248,-5.579118e+00
17456517,-5.572639e+00
17543215,-5.568351e+00
17630344,-5.560288e+00
17717905,-5.551455e+00
17805902,-5.545371e+00
17894335,-5.538364e+00
17983207,-5.534299e+00
18072521,-5.525335e+00
18162279,-5.519080e+00
18252482,-5.510703e+00
18343133,-5.505123e+00
18434234,-5.497725e+00
18525788,-5.493998e+00
18617797,-5.486742e+00
18710262,-5.477453e+00
18803187,-5.471369e+00
18896573,-5.464189e+00
18990424,-5.455127e+00
19084740,-5.448292e+00
19179524,-5.440203e+00
19274780,-5.431027e+00
19370508,-5.427191e+00
19466712,-5.419357e+00
19563394,-5.411567e+00
19660556,-5.403693e+00
19758200,-5.395634e+00
19856329,-5.388611e+00
19954946,-5.381691e+00
20054053,-5.375846e+00
20153651,-5.366723e+00
20253745,-5.358006e+00
20354335,-5.350187e+00
